"Iteration #"	"Inertia"	"Number of features"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
18	1	20	241974.027280188	-1e+21	18	16	14
18	1	20	241974.027280188	-1e+21	18	16	14
18	1	20	241974.027280188	-1e+21	18	16	14
18	1	20	241974.027280188	-1e+21	18	16	14
18	1	20	241974.027280188	-1e+21	18	16	14
19	1	20	241974.027280188	211756.404710364	18	16	18
19	1	20	241974.027280188	211756.404710364	18	16	18
19	1	20	241974.027280188	211756.404710364	18	16	18
19	1	20	241974.027280188	211756.404710364	18	16	18
19	1	20	241974.027280188	211756.404710364	18	16	18
19	1	20	241974.027280188	211756.404710364	18	16	18
19	1	20	241974.027280188	211756.404710364	18	16	18
19	1	20	241974.027280188	211756.404710364	18	16	18
19	1	20	241974.027280188	211756.404710364	18	16	18
19	1	20	241974.027280188	211756.404710364	18	16	18
19	1	20	241974.027280188	211756.404710364	18	16	18
19	1	20	241974.027280188	211756.404710364	18	16	18
19	1	20	241974.027280188	211756.404710364	18	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
19	1	20	241974.027280188	211756.404710364	17	16	18
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	14	16	14
20	1	20	241974.027280188	241860.524093545	16	16	14
20	1	20	241974.027280188	241860.524093545	16	16	14
20	1	20	241974.027280188	241860.524093545	16	16	14
20	1	20	241974.027280188	241860.524093545	16	16	14
20	1	20	241974.027280188	241860.524093545	16	16	14
20	1	20	241974.027280188	241860.524093545	16	16	14
20	1	20	241974.027280188	241860.524093545	16	16	14
20	1	20	241974.027280188	241860.524093545	16	16	14
20	1	20	241974.027280188	241860.524093545	16	16	14
20	1	20	241974.027280188	241860.524093545	16	16	14
20	1	20	241974.027280188	241860.524093545	16	16	14
20	1	20	241974.027280188	241860.524093545	16	16	14
21	1	20	241974.027280188	201222.297918346	18	16	18
21	1	20	241974.027280188	201222.297918346	18	16	18
21	1	20	241974.027280188	201222.297918346	18	16	18
21	1	20	241974.027280188	201222.297918346	18	16	18
21	1	20	241974.027280188	201222.297918346	18	16	18
21	1	20	241974.027280188	201222.297918346	18	16	18
21	1	20	241974.027280188	201222.297918346	18	16	18
21	1	20	241974.027280188	201222.297918346	18	16	18
21	1	20	241974.027280188	201222.297918346	18	16	18
21	1	20	241974.027280188	201222.297918346	18	16	18
21	1	20	241974.027280188	201222.297918346	18	16	18
21	1	20	241974.027280188	201222.297918346	18	16	18
21	1	20	241974.027280188	201222.297918346	18	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
21	1	20	241974.027280188	201222.297918346	16	16	18
22	1	20	241974.027280188	198286.713608531	17	16	17
22	1	20	241974.027280188	198286.713608531	17	16	17
22	1	20	241974.027280188	198286.713608531	17	16	17
22	1	20	241974.027280188	198286.713608531	17	16	17
22	1	20	241974.027280188	198286.713608531	17	16	17
22	1	20	241974.027280188	198286.713608531	17	16	17
22	1	20	241974.027280188	198286.713608531	17	16	17
22	1	20	241974.027280188	198286.713608531	17	16	17
22	1	20	241974.027280188	198286.713608531	17	16	17
22	1	20	241974.027280188	198286.713608531	17	16	17
22	1	20	241974.027280188	198286.713608531	17	16	17
22	1	20	241974.027280188	198286.713608531	17	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
22	1	20	241974.027280188	198286.713608531	13	16	17
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	13	16	13
23	1	20	241974.027280188	218556.941880903	17	16	13
23	1	20	241974.027280188	218556.941880903	17	16	13
23	1	20	241974.027280188	218556.941880903	17	16	13
23	1	20	241974.027280188	218556.941880903	17	16	13
23	1	20	241974.027280188	218556.941880903	17	16	13
24	1	20	241974.027280188	-1e+21	18	16	18
24	1	20	241974.027280188	-1e+21	18	16	18
24	1	20	241974.027280188	-1e+21	18	16	18
24	1	20	241974.027280188	-1e+21	18	16	18
24	1	20	241974.027280188	-1e+21	18	16	18
24	1	20	241974.027280188	-1e+21	18	16	18
24	1	20	241974.027280188	-1e+21	18	16	18
24	1	20	241974.027280188	-1e+21	18	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
24	1	20	241974.027280188	-1e+21	17	16	18
25	1	20	241974.027280188	212206.243007569	18	16	18
25	1	20	241974.027280188	212206.243007569	18	16	18
25	1	20	241974.027280188	212206.243007569	18	16	18
25	1	20	241974.027280188	212206.243007569	18	16	18
25	1	20	241974.027280188	212206.243007569	18	16	18
25	1	20	241974.027280188	212206.243007569	18	16	18
25	1	20	241974.027280188	212206.243007569	18	16	18
25	1	20	241974.027280188	212206.243007569	18	16	18
25	1	20	241974.027280188	212206.243007569	18	16	18
25	1	20	241974.027280188	212206.243007569	18	16	18
25	1	20	241974.027280188	212206.243007569	18	16	18
25	1	20	241974.027280188	212206.243007569	18	16	18
25	1	20	241974.027280188	212206.243007569	18	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
25	1	20	241974.027280188	212206.243007569	14	16	18
26	1	20	241974.027280188	204249.998707767	14	16	18
26	1	20	241974.027280188	204249.998707767	14	16	18
26	1	20	241974.027280188	204249.998707767	14	16	18
26	1	20	241974.027280188	204249.998707767	14	16	18
26	1	20	241974.027280188	204249.998707767	14	16	18
26	1	20	241974.027280188	204249.998707767	14	16	18
26	1	20	241974.027280188	204249.998707767	14	16	18
26	1	20	241974.027280188	204249.998707767	14	16	18
26	1	20	241974.027280188	204249.998707767	14	16	18
26	1	20	241974.027280188	204249.998707767	14	16	18
26	1	20	241974.027280188	204249.998707767	14	16	18
26	1	20	241974.027280188	204249.998707767	14	16	18
26	1	20	241974.027280188	204249.998707767	14	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
26	1	20	241974.027280188	204249.998707767	16	16	18
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	14	16	14
27	1	20	241974.027280188	203011.082011904	18	16	14
27	1	20	241974.027280188	203011.082011904	18	16	14
27	1	20	241974.027280188	203011.082011904	18	16	14
27	1	20	241974.027280188	203011.082011904	18	16	14
27	1	20	241974.027280188	203011.082011904	18	16	14
27	1	20	241974.027280188	203011.082011904	18	16	14
27	1	20	241974.027280188	203011.082011904	18	16	14
27	1	20	241974.027280188	203011.082011904	18	16	14
27	1	20	241974.027280188	203011.082011904	18	16	14
27	1	20	241974.027280188	203011.082011904	18	16	14
27	1	20	241974.027280188	203011.082011904	18	16	14
27	1	20	241974.027280188	203011.082011904	18	16	14
27	1	20	241974.027280188	203011.082011904	18	16	14
27	1	20	241974.027280188	203011.082011904	18	16	14
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
28	1	20	241974.027280188	196227.35107446	15	16	15
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	17	16	17
29	1	20	241974.027280188	215350.290194161	20	16	17
29	1	20	241974.027280188	215350.290194161	20	16	17
29	1	20	241974.027280188	215350.290194161	20	16	17
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	15	15	15
30	1	20	273437.803646637	273437.803646637	19	15	15
30	1	20	273437.803646637	273437.803646637	19	15	15
30	1	20	273437.803646637	273437.803646637	19	15	15
30	1	20	273437.803646637	273437.803646637	19	15	15
30	1	20	273437.803646637	273437.803646637	19	15	15
30	1	20	273437.803646637	273437.803646637	19	15	15
30	1	20	273437.803646637	273437.803646637	19	15	15
30	1	20	273437.803646637	273437.803646637	19	15	15
30	1	20	273437.803646637	273437.803646637	19	15	15
30	1	20	273437.803646637	273437.803646637	19	15	15
30	1	20	273437.803646637	273437.803646637	19	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	15	15	15
31	1	20	273437.803646637	255694.503016442	16	15	15
31	1	20	273437.803646637	255694.503016442	16	15	15
31	1	20	273437.803646637	255694.503016442	16	15	15
31	1	20	273437.803646637	255694.503016442	16	15	15
31	1	20	273437.803646637	255694.503016442	16	15	15
31	1	20	273437.803646637	255694.503016442	16	15	15
31	1	20	273437.803646637	255694.503016442	16	15	15
31	1	20	273437.803646637	255694.503016442	16	15	15
31	1	20	273437.803646637	255694.503016442	16	15	15
31	1	20	273437.803646637	255694.503016442	16	15	15
31	1	20	273437.803646637	255694.503016442	16	15	15
31	1	20	273437.803646637	255694.503016442	16	15	15
31	1	20	273437.803646637	255694.503016442	16	15	15
31	1	20	273437.803646637	255694.503016442	16	15	15
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
32	1	20	273437.803646637	236306.605592984	17	15	17
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	17	15	15
33	1	20	273437.803646637	220151.057637367	18	15	15
33	1	20	273437.803646637	220151.057637367	18	15	15
33	1	20	273437.803646637	220151.057637367	18	15	15
33	1	20	273437.803646637	220151.057637367	18	15	15
33	1	20	273437.803646637	220151.057637367	18	15	15
33	1	20	273437.803646637	220151.057637367	18	15	15
33	1	20	273437.803646637	220151.057637367	18	15	15
33	1	20	273437.803646637	220151.057637367	18	15	15
33	1	20	273437.803646637	220151.057637367	18	15	15
33	1	20	273437.803646637	220151.057637367	18	15	15
33	1	20	273437.803646637	220151.057637367	18	15	15
34	1	20	273437.803646637	172908.309261781	15	15	15
34	1	20	273437.803646637	172908.309261781	15	15	15
34	1	20	273437.803646637	172908.309261781	15	15	15
34	1	20	273437.803646637	172908.309261781	15	15	15
34	1	20	273437.803646637	172908.309261781	15	15	15
34	1	20	273437.803646637	172908.309261781	15	15	15
34	1	20	273437.803646637	172908.309261781	15	15	15
34	1	20	273437.803646637	172908.309261781	15	15	15
34	1	20	273437.803646637	172908.309261781	15	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
34	1	20	273437.803646637	172908.309261781	13	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	16	15	15
35	1	20	273437.803646637	232113.971420948	14	15	15
35	1	20	273437.803646637	232113.971420948	14	15	15
35	1	20	273437.803646637	232113.971420948	14	15	15
35	1	20	273437.803646637	232113.971420948	14	15	15
35	1	20	273437.803646637	232113.971420948	14	15	15
35	1	20	273437.803646637	232113.971420948	14	15	15
35	1	20	273437.803646637	232113.971420948	14	15	15
35	1	20	273437.803646637	232113.971420948	14	15	15
35	1	20	273437.803646637	232113.971420948	14	15	15
35	1	20	273437.803646637	232113.971420948	14	15	15
35	1	20	273437.803646637	232113.971420948	14	15	15
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	16	15	16
36	1	20	273437.803646637	-1e+21	17	15	16
36	1	20	273437.803646637	-1e+21	17	15	16
36	1	20	273437.803646637	-1e+21	17	15	16
36	1	20	273437.803646637	-1e+21	17	15	16
